LINEARCID	LINEID	ARCID	ARCSEQUENCE	ORIENTATION	PLANVERSIONID	LINEVARIANT	REGISTERDATE
188924	2271	110814	17	1	40	5	2013-05-03 08:22:57-05
188925	2271	111181	18	1	40	5	2013-05-03 08:22:57-05
188926	2271	110368	19	1	40	5	2013-05-03 08:22:57-05
188927	2271	111052	20	1	40	5	2013-05-03 08:22:57-05
188928	2271	108811	21	1	40	5	2013-05-03 08:22:57-05
188929	2271	110785	22	1	40	5	2013-05-03 08:22:57-05
188930	2271	110962	23	1	40	5	2013-05-03 08:22:57-05
188931	2271	109120	24	1	40	5	2013-05-03 08:22:57-05
188932	2271	110644	25	1	40	5	2013-05-03 08:22:57-05
188933	2271	111644	26	1	40	5	2013-05-03 08:22:57-05
188934	2271	109443	27	1	40	5	2013-05-03 08:22:57-05
188935	2271	110554	28	1	40	5	2013-05-03 08:22:57-05
188936	2271	109064	29	1	40	5	2013-05-03 08:22:57-05
188937	2271	111310	30	1	40	5	2013-05-03 08:22:57-05
188938	2271	109890	31	1	40	5	2013-05-03 08:22:57-05
188939	2271	109034	32	1	40	5	2013-05-03 08:22:57-05
188940	2271	109040	33	1	40	5	2013-05-03 08:22:57-05
188941	2271	111007	34	1	40	5	2013-05-03 08:22:57-05
188942	2271	110248	35	1	40	5	2013-05-03 08:22:57-05
188943	2271	110413	36	1	40	5	2013-05-03 08:22:57-05
188944	2271	108841	37	1	40	5	2013-05-03 08:22:57-05
188945	2271	111152	0	1	40	16	2013-05-03 08:22:57-05
188946	2271	109644	1	1	40	16	2013-05-03 08:22:57-05
188947	2271	109664	2	1	40	16	2013-05-03 08:22:57-05
188948	2271	110380	3	1	40	16	2013-05-03 08:22:57-05
188949	2271	110296	4	1	40	16	2013-05-03 08:22:57-05
188950	2271	109539	5	1	40	16	2013-05-03 08:22:57-05
188951	2271	111156	6	1	40	16	2013-05-03 08:22:57-05
188952	2271	109913	7	1	40	16	2013-05-03 08:22:57-05
188953	2271	109269	8	1	40	16	2013-05-03 08:22:57-05
188954	2271	110814	9	1	40	16	2013-05-03 08:22:57-05
188955	2271	111181	10	1	40	16	2013-05-03 08:22:57-05
188956	2271	110368	11	1	40	16	2013-05-03 08:22:57-05
188957	2271	111052	12	1	40	16	2013-05-03 08:22:57-05
188958	2271	108811	13	1	40	16	2013-05-03 08:22:57-05
188959	2271	110785	14	1	40	16	2013-05-03 08:22:57-05
188960	2271	110962	15	1	40	16	2013-05-03 08:22:57-05
188961	2271	109120	16	1	40	16	2013-05-03 08:22:57-05
188962	2271	110644	17	1	40	16	2013-05-03 08:22:57-05
188963	2271	111644	18	1	40	16	2013-05-03 08:22:57-05
188964	2271	109443	19	1	40	16	2013-05-03 08:22:57-05
188965	2271	110554	20	1	40	16	2013-05-03 08:22:57-05
188966	2271	109064	21	1	40	16	2013-05-03 08:22:57-05
188967	2271	111310	22	1	40	16	2013-05-03 08:22:57-05
188968	2271	109890	23	1	40	16	2013-05-03 08:22:57-05
188969	2271	109034	24	1	40	16	2013-05-03 08:22:57-05
188970	2271	109040	25	1	40	16	2013-05-03 08:22:57-05
188971	2271	111007	26	1	40	16	2013-05-03 08:22:57-05
188972	2271	110248	27	1	40	16	2013-05-03 08:22:57-05
188973	2271	110413	28	1	40	16	2013-05-03 08:22:57-05
188974	2271	108841	29	1	40	16	2013-05-03 08:22:57-05
188975	2271	110534	0	0	40	3	2013-05-03 08:22:57-05
188976	2271	110181	1	0	40	3	2013-05-03 08:22:57-05
188977	2271	109388	2	0	40	3	2013-05-03 08:22:57-05
188978	2271	110626	3	0	40	3	2013-05-03 08:22:57-05
188979	2271	110627	4	0	40	3	2013-05-03 08:22:57-05
188980	2271	110642	5	0	40	3	2013-05-03 08:22:57-05
188981	2271	110643	6	0	40	3	2013-05-03 08:22:57-05
188982	2271	109130	7	0	40	3	2013-05-03 08:22:57-05
188983	2271	111047	8	0	40	3	2013-05-03 08:22:57-05
188984	2271	109548	9	0	40	3	2013-05-03 08:22:57-05
188985	2271	109175	10	0	40	3	2013-05-03 08:22:57-05
188986	2271	108820	11	0	40	3	2013-05-03 08:22:57-05
188987	2271	110289	12	0	40	3	2013-05-03 08:22:57-05
188988	2271	109289	13	0	40	3	2013-05-03 08:22:57-05
188989	2271	110043	14	0	40	3	2013-05-03 08:22:57-05
188990	2271	111189	15	0	40	3	2013-05-03 08:22:57-05
188991	2271	109674	16	0	40	3	2013-05-03 08:22:57-05
188992	2271	110460	17	0	40	3	2013-05-03 08:22:57-05
188993	2271	110781	18	0	40	3	2013-05-03 08:22:57-05
188994	2271	111180	19	0	40	3	2013-05-03 08:22:57-05
188995	2271	110795	20	0	40	3	2013-05-03 08:22:57-05
188996	2271	110402	21	0	40	3	2013-05-03 08:22:57-05
188997	2271	109663	22	0	40	3	2013-05-03 08:22:57-05
188998	2271	110283	23	0	40	3	2013-05-03 08:22:57-05
188999	2271	110403	24	0	40	3	2013-05-03 08:22:57-05
189000	2271	111155	25	0	40	3	2013-05-03 08:22:57-05
189001	2271	108816	26	0	40	3	2013-05-03 08:22:57-05
189002	2271	111153	27	0	40	3	2013-05-03 08:22:57-05
189003	2271	111483	28	0	40	3	2013-05-03 08:22:57-05
189004	2271	109165	29	0	40	3	2013-05-03 08:22:57-05
189005	2271	110379	30	0	40	3	2013-05-03 08:22:57-05
189006	2271	111151	31	0	40	3	2013-05-03 08:22:57-05
189007	2271	109911	32	0	40	3	2013-05-03 08:22:57-05
189008	2271	111481	33	0	40	3	2013-05-03 08:22:57-05
189009	2271	111396	34	0	40	3	2013-05-03 08:22:57-05
189010	2271	110043	0	0	40	8	2013-05-03 08:22:57-05
189011	2271	111189	1	0	40	8	2013-05-03 08:22:57-05
189012	2271	109674	2	0	40	8	2013-05-03 08:22:57-05
189013	2271	110460	3	0	40	8	2013-05-03 08:22:57-05
189014	2271	110781	4	0	40	8	2013-05-03 08:22:57-05
189015	2271	111180	5	0	40	8	2013-05-03 08:22:57-05
189016	2271	110795	6	0	40	8	2013-05-03 08:22:57-05
189017	2271	110402	7	0	40	8	2013-05-03 08:22:57-05
189018	2271	109663	8	0	40	8	2013-05-03 08:22:57-05
189019	2271	110283	9	0	40	8	2013-05-03 08:22:57-05
189020	2271	110403	10	0	40	8	2013-05-03 08:22:57-05
189021	2271	111155	11	0	40	8	2013-05-03 08:22:57-05
189022	2271	108816	12	0	40	8	2013-05-03 08:22:57-05
189023	2271	111153	13	0	40	8	2013-05-03 08:22:57-05
189024	2271	111483	14	0	40	8	2013-05-03 08:22:57-05
189025	2271	109165	15	0	40	8	2013-05-03 08:22:57-05
189026	2271	110379	16	0	40	8	2013-05-03 08:22:57-05
189027	2271	111151	17	0	40	8	2013-05-03 08:22:57-05
189028	2271	109911	18	0	40	8	2013-05-03 08:22:57-05
189029	2271	111481	19	0	40	8	2013-05-03 08:22:57-05
189030	2271	111396	20	0	40	8	2013-05-03 08:22:57-05
189031	2271	109446	0	0	40	4	2013-05-03 08:22:57-05
189032	2271	110558	1	0	40	4	2013-05-03 08:22:57-05
189033	2271	109934	2	0	40	4	2013-05-03 08:22:57-05
189034	2273	109636	0	1	40	2	2013-05-03 08:22:57-05
189035	2273	110696	1	1	40	2	2013-05-03 08:22:57-05
189036	2273	110326	2	1	40	2	2013-05-03 08:22:57-05
189037	2273	109210	3	1	40	2	2013-05-03 08:22:57-05
189038	2273	110321	4	1	40	2	2013-05-03 08:22:57-05
189039	2273	110295	5	1	40	2	2013-05-03 08:22:57-05
189040	2273	110693	6	1	40	2	2013-05-03 08:22:57-05
189041	2273	110482	7	1	40	2	2013-05-03 08:22:57-05
189042	2273	109584	8	1	40	2	2013-05-03 08:22:57-05
189043	2273	111161	9	1	40	2	2013-05-03 08:22:57-05
189044	2273	110385	10	1	40	2	2013-05-03 08:22:57-05
189045	2273	111488	11	1	40	2	2013-05-03 08:22:57-05
189046	2273	110139	12	1	40	2	2013-05-03 08:22:57-05
189047	2273	110508	13	1	40	2	2013-05-03 08:22:57-05
189048	2273	111158	14	1	40	2	2013-05-03 08:22:57-05
189049	2273	110140	15	1	40	2	2013-05-03 08:22:57-05
189050	2273	110875	16	1	40	2	2013-05-03 08:22:57-05
189051	2273	111564	17	1	40	2	2013-05-03 08:22:57-05
189052	2273	109527	18	1	40	2	2013-05-03 08:22:57-05
189053	2273	109409	19	1	40	2	2013-05-03 08:22:57-05
189054	2273	110663	20	1	40	2	2013-05-03 08:22:57-05
189055	2273	109524	21	1	40	2	2013-05-03 08:22:57-05
189056	2273	111366	22	1	40	2	2013-05-03 08:22:57-05
189057	2273	110273	23	1	40	2	2013-05-03 08:22:57-05
189058	2273	110535	24	1	40	2	2013-05-03 08:22:57-05
189059	2273	109844	25	1	40	2	2013-05-03 08:22:57-05
189060	2273	108741	26	1	40	2	2013-05-03 08:22:57-05
189061	2273	109842	27	1	40	2	2013-05-03 08:22:57-05
189062	2273	109546	28	1	40	2	2013-05-03 08:22:57-05
189063	2273	108818	29	1	40	2	2013-05-03 08:22:57-05
189064	2273	109545	30	1	40	2	2013-05-03 08:22:57-05
189065	2273	110530	31	1	40	2	2013-05-03 08:22:57-05
189066	2273	111006	32	1	40	2	2013-05-03 08:22:57-05
189067	2273	110260	33	1	40	2	2013-05-03 08:22:57-05
189068	2273	110628	34	1	40	2	2013-05-03 08:22:57-05
189069	2273	110248	35	1	40	2	2013-05-03 08:22:57-05
189070	2273	109676	36	1	40	2	2013-05-03 08:22:57-05
189071	2273	111066	37	1	40	2	2013-05-03 08:22:57-05
189072	2273	111564	0	1	40	7	2013-05-03 08:22:57-05
189073	2273	109527	1	1	40	7	2013-05-03 08:22:57-05
189074	2273	109409	2	1	40	7	2013-05-03 08:22:57-05
189075	2273	110663	3	1	40	7	2013-05-03 08:22:57-05
189076	2273	109524	4	1	40	7	2013-05-03 08:22:57-05
189077	2273	111366	5	1	40	7	2013-05-03 08:22:57-05
189078	2273	110273	6	1	40	7	2013-05-03 08:22:57-05
189079	2273	110535	7	1	40	7	2013-05-03 08:22:57-05
189080	2273	109844	8	1	40	7	2013-05-03 08:22:57-05
189081	2273	108741	9	1	40	7	2013-05-03 08:22:57-05
189082	2273	109842	10	1	40	7	2013-05-03 08:22:57-05
189083	2273	109546	11	1	40	7	2013-05-03 08:22:57-05
189084	2273	108818	12	1	40	7	2013-05-03 08:22:57-05
189085	2273	109545	13	1	40	7	2013-05-03 08:22:57-05
189086	2273	110530	14	1	40	7	2013-05-03 08:22:57-05
189087	2273	111006	15	1	40	7	2013-05-03 08:22:57-05
189088	2273	110260	16	1	40	7	2013-05-03 08:22:57-05
189089	2273	110628	17	1	40	7	2013-05-03 08:22:57-05
189090	2273	110248	18	1	40	7	2013-05-03 08:22:57-05
189091	2273	109676	19	1	40	7	2013-05-03 08:22:57-05
189092	2273	111066	20	1	40	7	2013-05-03 08:22:57-05
189093	2273	110100	0	0	40	11	2013-05-03 08:22:57-05
189094	2273	109526	1	0	40	11	2013-05-03 08:22:57-05
189095	2273	108926	2	0	40	11	2013-05-03 08:22:57-05
189096	2273	109007	3	0	40	11	2013-05-03 08:22:57-05
189097	2273	111594	4	0	40	11	2013-05-03 08:22:57-05
189098	2273	110384	5	0	40	11	2013-05-03 08:22:57-05
189099	2273	111489	6	0	40	11	2013-05-03 08:22:57-05
189100	2273	111160	7	0	40	11	2013-05-03 08:22:57-05
189101	2273	111096	8	0	40	11	2013-05-03 08:22:57-05
189102	2273	110727	9	0	40	11	2013-05-03 08:22:57-05
189103	2273	108868	10	0	40	11	2013-05-03 08:22:57-05
189104	2273	109553	11	0	40	11	2013-05-03 08:22:57-05
189105	2273	109959	12	0	40	11	2013-05-03 08:22:57-05
189106	2273	110729	13	0	40	11	2013-05-03 08:22:57-05
189107	2273	111098	14	0	40	11	2013-05-03 08:22:57-05
189108	2273	110300	15	0	40	11	2013-05-03 08:22:57-05
189109	2273	110375	16	0	40	11	2013-05-03 08:22:57-05
189110	2273	109933	17	0	40	11	2013-05-03 08:22:57-05
189111	2273	109308	0	0	40	3	2013-05-03 08:22:57-05
189112	2273	111350	1	0	40	3	2013-05-03 08:22:57-05
189113	2273	109891	2	0	40	3	2013-05-03 08:22:57-05
189114	2273	109831	3	0	40	3	2013-05-03 08:22:57-05
189115	2273	109458	4	0	40	3	2013-05-03 08:22:57-05
189116	2273	109459	5	0	40	3	2013-05-03 08:22:57-05
189117	2273	111324	6	0	40	3	2013-05-03 08:22:57-05
189118	2273	110588	7	0	40	3	2013-05-03 08:22:57-05
189119	2273	108747	8	0	40	3	2013-05-03 08:22:57-05
189120	2273	109917	9	0	40	3	2013-05-03 08:22:57-05
189121	2273	111046	10	0	40	3	2013-05-03 08:22:57-05
189122	2273	111381	11	0	40	3	2013-05-03 08:22:57-05
189123	2273	111332	12	0	40	3	2013-05-03 08:22:57-05
189124	2273	109074	13	0	40	3	2013-05-03 08:22:57-05
189125	2273	111333	14	0	40	3	2013-05-03 08:22:57-05
189126	2273	109523	15	0	40	3	2013-05-03 08:22:57-05
189127	2273	111365	16	0	40	3	2013-05-03 08:22:57-05
189128	2273	108801	17	0	40	3	2013-05-03 08:22:57-05
189129	2273	111367	18	0	40	3	2013-05-03 08:22:57-05
189130	2273	109525	19	0	40	3	2013-05-03 08:22:57-05
189131	2273	111032	20	0	40	3	2013-05-03 08:22:57-05
189132	2273	109419	21	0	40	3	2013-05-03 08:22:57-05
189133	2273	111238	22	0	40	3	2013-05-03 08:22:57-05
189134	2273	110100	23	0	40	3	2013-05-03 08:22:57-05
189135	2273	109526	24	0	40	3	2013-05-03 08:22:57-05
189136	2273	108926	25	0	40	3	2013-05-03 08:22:57-05
189137	2273	109007	26	0	40	3	2013-05-03 08:22:57-05
189138	2273	111594	27	0	40	3	2013-05-03 08:22:57-05
189139	2273	110384	28	0	40	3	2013-05-03 08:22:57-05
189140	2273	111489	29	0	40	3	2013-05-03 08:22:57-05
189141	2273	111160	30	0	40	3	2013-05-03 08:22:57-05
189142	2273	111096	31	0	40	3	2013-05-03 08:22:57-05
189143	2273	110727	32	0	40	3	2013-05-03 08:22:57-05
189144	2273	108868	33	0	40	3	2013-05-03 08:22:57-05
189145	2273	109553	34	0	40	3	2013-05-03 08:22:57-05
189146	2273	109959	35	0	40	3	2013-05-03 08:22:57-05
189147	2273	110729	36	0	40	3	2013-05-03 08:22:57-05
189148	2273	111098	37	0	40	3	2013-05-03 08:22:57-05
189149	2273	110300	38	0	40	3	2013-05-03 08:22:57-05
189150	2273	110375	39	0	40	3	2013-05-03 08:22:57-05
189151	2273	109933	40	0	40	3	2013-05-03 08:22:57-05
189152	2273	109447	0	0	40	4	2013-05-03 08:22:57-05
189153	2273	109825	1	0	40	4	2013-05-03 08:22:57-05
189154	2273	109936	2	0	40	4	2013-05-03 08:22:57-05
189155	2273	109526	0	0	40	17	2013-05-03 08:22:57-05
189156	2273	108926	1	0	40	17	2013-05-03 08:22:57-05
189157	2273	109007	2	0	40	17	2013-05-03 08:22:57-05
189158	2273	111594	3	0	40	17	2013-05-03 08:22:57-05
189159	2273	110384	4	0	40	17	2013-05-03 08:22:57-05
189160	2273	111489	5	0	40	17	2013-05-03 08:22:57-05
189161	2273	111160	6	0	40	17	2013-05-03 08:22:57-05
189162	2273	111096	7	0	40	17	2013-05-03 08:22:57-05
189163	2273	110727	8	0	40	17	2013-05-03 08:22:57-05
189164	2273	108868	9	0	40	17	2013-05-03 08:22:57-05
189165	2273	109553	10	0	40	17	2013-05-03 08:22:57-05
189166	2273	109959	11	0	40	17	2013-05-03 08:22:57-05
189167	2273	110729	12	0	40	17	2013-05-03 08:22:57-05
189168	2273	111098	13	0	40	17	2013-05-03 08:22:57-05
189169	2273	110300	14	0	40	17	2013-05-03 08:22:57-05
189170	2273	110375	15	0	40	17	2013-05-03 08:22:57-05
189171	2273	109933	16	0	40	17	2013-05-03 08:22:57-05
189172	2274	110841	0	1	40	2	2013-05-03 08:22:57-05
189173	2274	110285	1	1	40	2	2013-05-03 08:22:57-05
189174	2274	109163	2	1	40	2	2013-05-03 08:22:57-05
189175	2274	109914	3	1	40	2	2013-05-03 08:22:57-05
189176	2274	110287	4	1	40	2	2013-05-03 08:22:57-05
189177	2274	110675	5	1	40	2	2013-05-03 08:22:57-05
189178	2274	111485	6	1	40	2	2013-05-03 08:22:57-05
189179	2274	110296	7	1	40	2	2013-05-03 08:22:57-05
189180	2274	109539	8	1	40	2	2013-05-03 08:22:57-05
189181	2274	111156	9	1	40	2	2013-05-03 08:22:57-05
189182	2274	109913	10	1	40	2	2013-05-03 08:22:57-05
189183	2274	109269	11	1	40	2	2013-05-03 08:22:57-05
189184	2274	110794	12	1	40	2	2013-05-03 08:22:57-05
189185	2274	111143	13	1	40	2	2013-05-03 08:22:57-05
189186	2274	109629	14	1	40	2	2013-05-03 08:22:57-05
189187	2274	108977	15	1	40	2	2013-05-03 08:22:57-05
189188	2274	111559	16	1	40	2	2013-05-03 08:22:57-05
189189	2274	110869	17	1	40	2	2013-05-03 08:22:57-05
189190	2274	109341	18	1	40	2	2013-05-03 08:22:57-05
189191	2274	110464	19	1	40	2	2013-05-03 08:22:57-05
189192	2274	110678	20	1	40	2	2013-05-03 08:22:57-05
189193	2274	108781	21	1	40	2	2013-05-03 08:22:57-05
189194	2274	110259	22	1	40	2	2013-05-03 08:22:57-05
189195	2274	109517	23	1	40	2	2013-05-03 08:22:57-05
189196	2274	111354	24	1	40	2	2013-05-03 08:22:57-05
189197	2274	109034	25	1	40	2	2013-05-03 08:22:57-05
189198	2274	109040	26	1	40	2	2013-05-03 08:22:57-05
189199	2274	111290	27	1	40	2	2013-05-03 08:22:57-05
189200	2274	109131	28	1	40	2	2013-05-03 08:22:57-05
189201	2274	110939	29	1	40	2	2013-05-03 08:22:57-05
189202	2274	109132	30	1	40	2	2013-05-03 08:22:57-05
189203	2274	111515	31	1	40	2	2013-05-03 08:22:57-05
189204	2274	111204	32	1	40	2	2013-05-03 08:22:57-05
189205	2274	111520	33	1	40	2	2013-05-03 08:22:57-05
189206	2274	109293	0	0	40	12	2013-05-03 08:22:57-05
189207	2274	111189	1	0	40	12	2013-05-03 08:22:57-05
189208	2274	109674	2	0	40	12	2013-05-03 08:22:57-05
189209	2274	111466	3	0	40	12	2013-05-03 08:22:57-05
189210	2274	110284	4	0	40	12	2013-05-03 08:22:57-05
189211	2274	111157	5	0	40	12	2013-05-03 08:22:57-05
189212	2274	110019	6	0	40	12	2013-05-03 08:22:57-05
189213	2274	111486	7	0	40	12	2013-05-03 08:22:57-05
189214	2274	109912	8	0	40	12	2013-05-03 08:22:57-05
189215	2274	110297	9	0	40	12	2013-05-03 08:22:57-05
189216	2274	110381	10	0	40	12	2013-05-03 08:22:57-05
189217	2274	108924	11	0	40	12	2013-05-03 08:22:57-05
189218	2274	111484	12	0	40	12	2013-05-03 08:22:57-05
189219	2274	111483	13	0	40	12	2013-05-03 08:22:57-05
189220	2274	109640	14	0	40	12	2013-05-03 08:22:57-05
189221	2274	110671	15	0	40	12	2013-05-03 08:22:57-05
189222	2274	110700	16	0	40	12	2013-05-03 08:22:57-05
189223	2274	111559	0	1	40	14	2013-05-03 08:22:57-05
189224	2274	110869	1	1	40	14	2013-05-03 08:22:57-05
189225	2274	109341	2	1	40	14	2013-05-03 08:22:57-05
189226	2274	110464	3	1	40	14	2013-05-03 08:22:57-05
189227	2274	110678	4	1	40	14	2013-05-03 08:22:57-05
189228	2274	108781	5	1	40	14	2013-05-03 08:22:57-05
189229	2274	110259	6	1	40	14	2013-05-03 08:22:57-05
189230	2274	109517	7	1	40	14	2013-05-03 08:22:57-05
189231	2274	111354	8	1	40	14	2013-05-03 08:22:57-05
189232	2274	109034	9	1	40	14	2013-05-03 08:22:57-05
189233	2274	109040	10	1	40	14	2013-05-03 08:22:57-05
189234	2274	111290	11	1	40	14	2013-05-03 08:22:57-05
189235	2274	109131	12	1	40	14	2013-05-03 08:22:57-05
189236	2274	110939	13	1	40	14	2013-05-03 08:22:57-05
189237	2274	109132	14	1	40	14	2013-05-03 08:22:57-05
189238	2274	111515	15	1	40	14	2013-05-03 08:22:57-05
189239	2274	111204	16	1	40	14	2013-05-03 08:22:57-05
189240	2274	111520	17	1	40	14	2013-05-03 08:22:57-05
189241	2274	110678	0	1	40	17	2013-05-03 08:22:57-05
189242	2274	108781	1	1	40	17	2013-05-03 08:22:57-05
189243	2274	110259	2	1	40	17	2013-05-03 08:22:57-05
189244	2274	109517	3	1	40	17	2013-05-03 08:22:57-05
189245	2274	111354	4	1	40	17	2013-05-03 08:22:57-05
189246	2274	109034	5	1	40	17	2013-05-03 08:22:57-05
189247	2274	109040	6	1	40	17	2013-05-03 08:22:57-05
189248	2274	111290	7	1	40	17	2013-05-03 08:22:57-05
189249	2274	109131	8	1	40	17	2013-05-03 08:22:57-05
189250	2274	110939	9	1	40	17	2013-05-03 08:22:57-05
189251	2274	109132	10	1	40	17	2013-05-03 08:22:57-05
189252	2274	111515	11	1	40	17	2013-05-03 08:22:57-05
189253	2274	111204	12	1	40	17	2013-05-03 08:22:57-05
189254	2274	111520	13	1	40	17	2013-05-03 08:22:57-05
189255	2274	109396	0	0	40	3	2013-05-03 08:22:57-05
189256	2274	111018	1	0	40	3	2013-05-03 08:22:57-05
189257	2274	110258	2	0	40	3	2013-05-03 08:22:57-05
189258	2274	109889	3	0	40	3	2013-05-03 08:22:57-05
189259	2274	111019	4	0	40	3	2013-05-03 08:22:57-05
189260	2274	109498	5	0	40	3	2013-05-03 08:22:57-05
189261	2274	109874	6	0	40	3	2013-05-03 08:22:57-05
189262	2274	110627	7	0	40	3	2013-05-03 08:22:57-05
189263	2274	110642	8	0	40	3	2013-05-03 08:22:57-05
189264	2274	110643	9	0	40	3	2013-05-03 08:22:57-05
189265	2274	109130	10	0	40	3	2013-05-03 08:22:57-05
189266	2274	110959	11	0	40	3	2013-05-03 08:22:57-05
189267	2274	109813	12	0	40	3	2013-05-03 08:22:57-05
189268	2274	111308	13	0	40	3	2013-05-03 08:22:57-05
189269	2274	109436	14	0	40	3	2013-05-03 08:22:57-05
189270	2274	110205	15	0	40	3	2013-05-03 08:22:57-05
189271	2274	109723	16	0	40	3	2013-05-03 08:22:57-05
189272	2274	109293	17	0	40	3	2013-05-03 08:22:57-05
189273	2274	111189	18	0	40	3	2013-05-03 08:22:57-05
189274	2274	109674	19	0	40	3	2013-05-03 08:22:57-05
189275	2274	111466	20	0	40	3	2013-05-03 08:22:57-05
189276	2274	110284	21	0	40	3	2013-05-03 08:22:57-05
189277	2274	111157	22	0	40	3	2013-05-03 08:22:57-05
189278	2274	110019	23	0	40	3	2013-05-03 08:22:57-05
189279	2274	111486	24	0	40	3	2013-05-03 08:22:57-05
189280	2274	109912	25	0	40	3	2013-05-03 08:22:57-05
189281	2274	110297	26	0	40	3	2013-05-03 08:22:57-05
189282	2274	110381	27	0	40	3	2013-05-03 08:22:57-05
189283	2274	108924	28	0	40	3	2013-05-03 08:22:57-05
189284	2274	111484	29	0	40	3	2013-05-03 08:22:57-05
189285	2274	111483	30	0	40	3	2013-05-03 08:22:57-05
189286	2274	109640	31	0	40	3	2013-05-03 08:22:57-05
189287	2274	110671	32	0	40	3	2013-05-03 08:22:57-05
189288	2274	110700	33	0	40	3	2013-05-03 08:22:57-05
189289	2274	109446	0	0	40	4	2013-05-03 08:22:57-05
189290	2274	110558	1	0	40	4	2013-05-03 08:22:57-05
189291	2274	109934	2	0	40	4	2013-05-03 08:22:57-05
189292	2301	109557	0	1	40	2	2013-05-03 08:22:57-05
189293	2301	110878	1	1	40	2	2013-05-03 08:22:57-05
189294	2301	109211	2	1	40	2	2013-05-03 08:22:57-05
189295	2301	110300	3	1	40	2	2013-05-03 08:22:57-05
189296	2301	110375	4	1	40	2	2013-05-03 08:22:57-05
189297	2301	109638	5	1	40	2	2013-05-03 08:22:57-05
189298	2301	111149	6	1	40	2	2013-05-03 08:22:57-05
189299	2301	111480	7	1	40	2	2013-05-03 08:22:57-05
189300	2301	110670	8	1	40	2	2013-05-03 08:22:57-05
189301	2301	111150	9	1	40	2	2013-05-03 08:22:57-05
189302	2301	110378	10	1	40	2	2013-05-03 08:22:57-05
189303	2301	110672	11	1	40	2	2013-05-03 08:22:57-05
189304	2301	111152	12	1	40	2	2013-05-03 08:22:57-05
189305	2301	110013	13	1	40	2	2013-05-03 08:22:57-05
189306	2301	111154	14	1	40	2	2013-05-03 08:22:57-05
189307	2301	110793	15	1	40	2	2013-05-03 08:22:57-05
189308	2301	110296	16	1	40	2	2013-05-03 08:22:57-05
189309	2301	109539	17	1	40	2	2013-05-03 08:22:57-05
189310	2301	111156	18	1	40	2	2013-05-03 08:22:57-05
189311	2301	109913	19	1	40	2	2013-05-03 08:22:57-05
189312	2301	109269	20	1	40	2	2013-05-03 08:22:57-05
189313	2301	110794	21	1	40	2	2013-05-03 08:22:57-05
189314	2301	111143	22	1	40	2	2013-05-03 08:22:57-05
189315	2301	109629	23	1	40	2	2013-05-03 08:22:57-05
189316	2301	108977	24	1	40	2	2013-05-03 08:22:57-05
189317	2301	111559	25	1	40	2	2013-05-03 08:22:57-05
189318	2301	111234	26	1	40	2	2013-05-03 08:22:57-05
189319	2301	111235	27	1	40	2	2013-05-03 08:22:57-05
189320	2301	109670	28	1	40	2	2013-05-03 08:22:57-05
189321	2301	111480	0	1	40	12	2013-05-03 08:22:57-05
189322	2301	110670	1	1	40	12	2013-05-03 08:22:57-05
189323	2301	111150	2	1	40	12	2013-05-03 08:22:57-05
189324	2301	110378	3	1	40	12	2013-05-03 08:22:57-05
189325	2301	110672	4	1	40	12	2013-05-03 08:22:57-05
189326	2301	111152	5	1	40	12	2013-05-03 08:22:57-05
189327	2301	110013	6	1	40	12	2013-05-03 08:22:57-05
189328	2301	111154	7	1	40	12	2013-05-03 08:22:57-05
189329	2301	110793	8	1	40	12	2013-05-03 08:22:57-05
189330	2301	110296	9	1	40	12	2013-05-03 08:22:57-05
189331	2301	109539	10	1	40	12	2013-05-03 08:22:57-05
189332	2301	111156	11	1	40	12	2013-05-03 08:22:57-05
189333	2301	109913	12	1	40	12	2013-05-03 08:22:57-05
189334	2301	109269	13	1	40	12	2013-05-03 08:22:57-05
189335	2301	110794	14	1	40	12	2013-05-03 08:22:57-05
189336	2301	111143	15	1	40	12	2013-05-03 08:22:57-05
189337	2301	109629	16	1	40	12	2013-05-03 08:22:57-05
189338	2301	108977	17	1	40	12	2013-05-03 08:22:57-05
189339	2301	111559	18	1	40	12	2013-05-03 08:22:57-05
189340	2301	111234	19	1	40	12	2013-05-03 08:22:57-05
189341	2301	111235	20	1	40	12	2013-05-03 08:22:57-05
189342	2301	109670	21	1	40	12	2013-05-03 08:22:57-05
189343	2301	110381	0	0	40	14	2013-05-03 08:22:57-05
189344	2301	108924	1	0	40	14	2013-05-03 08:22:57-05
189345	2301	111484	2	0	40	14	2013-05-03 08:22:57-05
189346	2301	111474	3	0	40	14	2013-05-03 08:22:57-05
189347	2301	109643	4	0	40	14	2013-05-03 08:22:57-05
189348	2301	109165	5	0	40	14	2013-05-03 08:22:57-05
189349	2301	110379	6	0	40	14	2013-05-03 08:22:57-05
189350	2301	111151	7	0	40	14	2013-05-03 08:22:57-05
189351	2301	109911	8	0	40	14	2013-05-03 08:22:57-05
189352	2301	111481	9	0	40	14	2013-05-03 08:22:57-05
189353	2301	110702	10	0	40	14	2013-05-03 08:22:57-05
189354	2301	109639	11	0	40	14	2013-05-03 08:22:57-05
189355	2301	111377	12	0	40	14	2013-05-03 08:22:57-05
